dates;D12;E12;b/m;tbl;AAA;BAA;lty;ntis;Rfree;ltr;corpr;svar;csp;D/P;D/Y;E/P;E/P 10y;D/E payout;tms;dfy;RPI;W875RX1;DPCERA3M086SBEA;CMRMTSPLx;RETAILx;INDPRO;IPFPNSS;IPFINAL;IPCONGD;IPDCONGD;IPNCONGD;IPBUSEQ;IPMAT;IPDMAT;IPNMAT;IPMANSICS;IPB51222S;IPFUELS;CUMFNS;HWI;HWIURATIO;CLF16OV;CE16OV;UNRATE;UEMPMEAN;UEMPLT5;UEMP5TO14;UEMP15OV;UEMP15T26;UEMP27OV;CLAIMSx;PAYEMS;USGOOD;CES1021000001;USCONS;MANEMP;DMANEMP;NDMANEMP;SRVPRD;USTPU;USWTRADE;USTRADE;USFIRE;USGOVT;CES0600000007;AWOTMAN;AWHMAN;HOUST;HOUSTNE;HOUSTMW;HOUSTS;HOUSTW;PERMIT;PERMITNE;PERMITMW;PERMITS;PERMITW;ACOGNO;AMDMNOx;ANDENOx;AMDMUOx;BUSINVx;ISRATIOx;M1SL;M2SL;M2REAL;BOGMBASE;TOTRESNS;NONBORRES;BUSLOANS;REALLN;NONREVSL;CONSPI;S&P 500;S&P: indust;S&P div yield;S&P PE ratio;FEDFUNDS;CP3Mx;TB3MS;TB6MS;GS1;GS5;GS10;AAA;BAA;COMPAPFFx;TB3SMFFM;TB6SMFFM;T1YFFM;T5YFFM;T10YFFM;AAAFFM;BAAFFM;TWEXAFEGSMTHx;EXSZUSx;EXJPUSx;EXUSUKx;EXCAUSx;WPSFD49207;WPSFD49502;WPSID61;WPSID62;OILPRICEx;PPICMM;CPIAUCSL;CPIAPPSL;CPITRNSL;CPIMEDSL;CUSR0000SAC;CUSR0000SAD;CUSR0000SAS;CPIULFSL;CUSR0000SA0L2;CUSR0000SA0L5;PCEPI;DDURRG3M086SBEA;DNDGRG3M086SBEA;DSERRG3M086SBEA;CES0600000008;CES2000000008;CES3000000008;UMCSENTx;MZMSL;DTCOLNVHFNM;DTCTHFNM;INVEST;VXOCLSx;Canada: S&P/TSX Composite Index, Close Price (AVG, 1975=1000);Canada: MSCI Share Price Index ex Div, US$ (NSA, EOP, Dec-69=100);Canada: TSX Group Market Capitalization (EOP, Mil.C$);EU 27: MSCI Share Price Index ex Div, LocCur (NSA, EOP, Dec-87=100);France: Paris Stock Market: Price Index: CAC 40 (AVG, Dec-31-87=1000);Germany: Stock Market Indexes: DAX Performance Index (AVG, Dec-30-87=1000);Germany: Deutsche Boerse Market Capitalization (EOP, Mil.Euros);Italy: Stock Price Index: FTSE MIB (AVG, Dec-31-97=24401.54);Italy: Borsa Italiana Market Capitalization (EOP, Mil.EUR);Japan: Nikkei Stock Average: TSE 225 Issues (AVG, May-16-49=100);Japan: 1st Tokyo Stock Exchange: Market Capitalization (EOP, Bil.Yen);U.K.: London Stock Exchange: FTSE 100 (EOP, Jan-2-84=1000);UK: London Stock Exchange Market Capitalization (EOP, Mil.EUR);CRSP_SPvw
31/10/06;1.0842;1.2396;0.2905991608;-0.0015;0.0000;-0.0001;-0.0003;-0.0089347348;0.000092;0.0077;0.0127;0.0004505773;NaN;-1.73287;-1.701850273;-0.54937406148351;-0.93810353445953;-1.183498047977580;0.0440000000000000;0.0091;0.586183981;0.718104973;0.440967474;0.072526216;-0.139109028;-0.057201067;-0.027183015;0.060120981;-0.075457514;-1.342253511;0.313686849;0.26056108;-0.097864767;-0.963377772;-0.080912611;-0.388933776;3.257981463;-3.186743115;-0.4684;-135;-0.007620208;0.249586074;0.343985256;-0.1;-0.8;0.306278953;2.406275868;-7.877352986;-0.203045755;-14.40280574;-0.221624279;0.006576664;-0.360056398;0.820711677;-0.467533319;-0.354610301;-0.30138997;-0.447341016;0.078705044;0.099028765;-0.025579155;0.126269218;-0.05961252;-0.063420161;40.6;0;41.2;7.307202315;4.9698133;5.429345629;6.599870499;5.950642553;7.358830898;5.023880521;5.472270674;6.694562059;5.918893854;-0.555867898;-7.863623269;-13.11322196;1.341956402;0.349813906;0.01;1.016118285;0.311291777;1.149220567;-0.154181241;-2.003430932;-1.506656045;0.970159135;3.737872327;-0.554460631;-0.000558732;3.40487626;3.2691653;-0.042152949;2.739860439;0;-0.01;0.11;0.03;0.04;0.02;0.01;0;-0.01;-0.01;-0.33;-0.33;-0.24;-0.56;-0.52;0.26;1.17;0.964741109;1.173338281;1.182677939;-0.39357566;1.10488516;0.238298701;0.463310167;0.049423586;-5.705326435;5.294607747;4.113978544;0.047110267;-0.666667284;0.597170648;-0.030277094;0.283212593;-0.087987021;-0.208358624;0.045858163;-0.110594718;-0.002605774;0.022774555;0.451288452;0.121511548;-0.099136894;0.385447095;0.097833547;0.474215471;8.2;0.39716047;-2.137288734;-0.665219059;1.86353941;10.7972;1.690621094;4.599854784;1.962421225;2.972476196;3.447920954;4.309292696;3.852407776;3.184802241;0.458445992;3.607702997;0.909808229;2.785953546;2.806597383;0.032527
30/11/06;1.0726;1.2244;0.2872418677;0.0011;-0.0018;-0.0022;-0.0014;-0.0151059716;0.000017;0.0207;0.0246;0.0005922029;NaN;-1.73848;-1.72214654;-0.55346253558222;-0.93732625708268;-1.185016510005240;0.0425833333333333;0.0087;0.485811008;0.516992855;0.037796863;0.057905212;0.224040399;-0.096061675;0.05214802;0.211082271;0.111441221;0.53453653;-0.017615982;0.403716499;-0.288257257;-0.208981033;-0.170614372;0.048840925;0.38735593;-0.004674019;-0.1349;-113;-0.031006917;0.239779124;0.151281798;0.1;-0.1;-4.096535342;5.053218694;4.596876594;4.374454896;4.799472465;3.350527666;0.154062422;-0.21398011;0.298203156;-0.208496297;-0.241855289;-0.302301076;-0.136545423;0.226150604;0.201563133;0.187428704;0.187806907;0.095362983;0.067948633;40.5;-0.1;41;7.358830898;5.017279837;5.429345629;6.725033642;5.880532986;7.33628566;4.990432587;5.455321115;6.685860947;5.866468057;1.68756369;3.557502189;-1.002286295;2.065121768;0.4335288;0;-0.395010536;-0.207167887;0.447376383;0.923538858;3.221286382;2.98610837;-0.131971268;-3.790757595;0.449355045;-0.000201717;1.835794028;2.064960617;-0.013778192;0.744665758;0;0;0.02;0.03;0;-0.11;-0.13;-0.18;-0.22;-0.01;-0.31;-0.3;-0.24;-0.67;-0.65;0.08;0.95;-1.051984603;-1.971375646;-1.092286307;1.900294713;0.653597098;1.75655948;1.94497471;1.527140699;19.6648553;8.963586701;-0.525733258;0.494291848;-0.00111483;2.563873224;-0.030039113;0.975861994;-0.08868197;0.165476552;0.590238098;0.780534672;0.563067049;0.280369272;-0.186162762;1.230105013;0.042601704;-0.221506214;0.145753919;-0.415096344;-1.5;-0.198927562;-0.930446943;-0.298472552;-1.212280285;10.4842;3.707456587;2.663599986;10.91643125;-0.331932689;1.408335144;3.317747172;0.536331147;2.923446295;2.423861236;-2.56521398;-0.480496619;-1.320433046;-0.69515568;0.018385
31/12/06;1.0612;1.2096;0.2816823997;0.0002;-0.0001;0.0002;0.0024;-0.0150318062;-0.000075;-0.0236;-0.0232;0.0003575089;NaN;-1.74040;-1.727867295;-0.55390344520015;-0.93616871103521;-1.186500685453590;0.0450583333333333;0.0090;0.501081298;0.409527461;0.577770081;1.586871125;1.234877296;1.034555906;1.000089904;0.828959857;0.471980607;2.285510855;-0.091455237;1.617214778;1.075505595;1.324625898;2.447825893;1.437799124;-6.943783654;1.521166753;0.9476;-61;0.001702402;0.213673894;0.299138485;-0.1;-0.1;3.329071867;-7.752177698;-3.583598925;-3.766550289;-3.417598794;-0.692044284;0.135612025;-0.013388972;0.640477078;0.247541003;-0.185343652;-0.056082106;-0.410758524;0.164706637;0.193574159;0.42636744;0.030509674;0;0.022639288;40.8;0.1;41.1;7.407924323;5.170483995;5.455321115;6.687108608;6.079933195;7.401231264;5.147494477;5.505331536;6.722629795;5.963579344;4.133175991;1.953142351;5.691728127;1.642051786;0.08684979;-0.04;-0.34334247;0.116631731;0.071970409;0.356057923;1.615172932;1.404745409;0.328946659;0.229550389;0.248062652;-0.000328645;1.980771055;1.912406362;-0.016416575;0.673749419;-0.01;0;-0.09;-0.07;-0.07;-0.05;-0.04;-0.01;0.02;0;-0.39;-0.36;-0.3;-0.71;-0.68;0.08;0.98;-0.710827911;-2.10189705;0.001278541;2.601168484;1.511539853;-0.130671275;0.053906496;0.058349515;-8.514457633;3.554151684;-1.139364407;0.49355991;0.668896945;2.495441256;-0.117715668;1.168651373;0.175282711;-0.000838773;0.540384787;0.782979712;0.511222259;0.329075338;-0.031703227;1.42527178;0.022052594;0.163138248;-0.198321264;0.353739024;-0.4;0.452622662;0.702550303;0.630789749;0.805487285;10.499;3.411423724;-0.871898922;-4.774937852;3.735560195;0.618820806;1.926929985;5.425201747;1.310492713;1.875157656;4.191024905;4.850086984;2.803861058;2.726502007;0.013768
31/01/07;0.8138;0.6684;0.2781442105;-0.0009;0.0008;0.0012;0.0011;-0.0139825463;0.000108;-0.0102;-0.0051;0.0004504848;NaN;-1.74623;-1.732266087;-0.56118026432610;-0.93544747272377;-1.185046994819270;0.0460500000000000;0.0094;0.272230389;-0.028684116;0.14288026;-0.611744551;-0.031346842;-0.521501261;-0.787908832;-0.807366992;-0.628918459;-2.63073802;-0.005938039;-2.043863727;-0.182757493;0.007741452;-0.545891992;-0.535809151;2.259633488;1.895846881;-0.6145;281;0.006610695;0.269390373;0.0397263;0.2;0.2;-1.357399162;10.20820648;3.444549077;2.493894835;4.297886169;-2.10534092;0.1659836;0.151636814;0.29542119;0.519144579;-0.049958963;-0.258383562;0.313111802;0.168782285;0.174275475;0.069473277;0.261222839;-0.047670124;0.031686395;40.5;-0.1;41;7.250635512;5.18178355;5.252273428;6.568077911;5.793013608;7.39387829;5.214935758;5.587248658;6.665683718;5.966146739;-2.885474185;-3.648413741;-9.278956939;1.51252754;0.262150849;0.03;0.679355079;-0.07700596;0.370546333;-1.665214459;0.362806837;0.406421754;-0.239292193;-0.405087107;-0.782213424;-0.001036717;0.544960477;0.481010423;0.004731003;-0.841821942;0.01;0;0.13;0.07;0.12;0.22;0.2;0.08;0.12;-0.01;-0.27;-0.3;-0.19;-0.5;-0.49;0.15;1.09;1.763017664;2.707054825;2.628836104;-0.214198368;1.98332322;-0.809371113;-1.025356625;-0.912910485;-8.642116007;-17.19629485;-0.911343911;-0.377286513;-0.284377537;-2.606258979;0.577523438;-0.900272315;-0.107258681;0.046049354;-0.493207537;-0.590477534;-0.438168496;-0.010212199;0.101137973;-1.026346747;0.316883334;-0.165083462;0.19357034;-0.295211078;5.2;-0.790061169;-0.795040616;-1.225758271;-0.409264987;10.627;-0.833514916;-0.394646075;0.230846862;1.254395151;2.517008557;3.033194663;2.946905696;2.561373253;2.435792968;2.911945879;2.327965282;-0.284934875;-0.546946795;0.015313
28/02/07;0.8072;0.6640;0.2861484942;0.0013;-0.0001;-0.0006;-0.0025;-0.0151356164;0.000042;0.0335;0.0287;0.0014768150;NaN;-1.71607;-1.738154909;-0.53245198932887;-0.93410369978052;-1.183614613622900;0.0435083333333333;0.0089;0.477853317;0.45349929;0.004168621;0.598247049;0.107198528;1.002922206;0.977412053;1.079617559;1.143769013;1.253764404;1.109932009;0.960330699;1.032652641;0.718987695;0.609473374;0.381444795;12.24314926;-1.335887276;0.1006;-132;-0.00084317;-0.105185113;0.019857233;-0.1;0.4;0.506330196;-4.465228795;2.519024883;-5.362944081;9.043816026;1.718792313;0.058901596;-0.469033536;0.788684209;-1.289836135;-0.078557405;-0.011249227;-0.195579957;0.161555133;0.181529435;0.255449586;0.204999603;0.011919661;0.162800199;40.2;0;40.9;7.299797367;4.919980926;5.093750201;6.679599186;5.950642553;7.376508126;4.9698133;5.402677382;6.703188113;6.033086222;2.294178387;0.984595357;4.584259211;1.29627115;0.460887109;-0.01;-1.008763693;-0.314561127;-0.163560489;0.09784297;-7.66131218;-7.182001968;0.21817477;0.148770846;0.580629616;-0.00049145;1.438873745;1.359243026;-0.011087572;-0.155364107;0.01;-0.01;0.05;0.01;-0.01;-0.04;-0.04;-0.01;-0.06;-0.03;-0.23;-0.3;-0.21;-0.55;-0.54;0.13;1.02;-0.421134621;-0.306155573;0.047810393;0.010210333;-0.451583437;1.236719641;1.496259635;1.093564582;14.1703999;21.05841187;1.898739731;0.221294308;0.263969065;1.040003412;-0.180693018;0.486335539;0.188801271;0.024693233;0.243138895;0.312973845;0.254369081;-0.039973039;0.163136246;0.465278376;-0.251771591;-0.163740059;-0.390647765;0.11723266;-5.6;0.01035733;0.918693411;-0.102339724;-0.202164757;10.9205;3.541919304;0.595179599;0.710235146;-1.274300039;1.725323402;3.24290287;-0.497668439;1.265171886;-1.757763515;2.597587206;1.789446983;-0.510724689;-0.333721541;-0.019288
31/03/07;0.8008;0.6596;0.2690500135;0.0005;-0.0009;-0.0001;0.0016;-0.0124806913;-0.000075;-0.0145;-0.0231;0.0015875510;NaN;-1.71799;-1.708058894;-0.53578630244300;-0.93284399208364;-1.182203075278210;0.0451833333333333;0.0097;0.393312773;0.459447513;0.045843362;0.12539523;0.86219221;0.217774723;0.086523573;-0.123751766;-0.817519158;0.517023191;-1.233271;1.895372122;0.384757004;1.208341903;1.394813129;0.861479582;-8.689938483;1.92731365;0.4736;308;0.065171099;0.044439507;0.179904761;-0.1;1.1;-10.951313;-1.393427097;1.970507108;4.869115917;-0.320770123;-4.224309159;0.170691268;0.254891139;0.675470791;1.043578477;-0.193084767;-0.202702772;-0.17634961;0.154362505;0.282981682;0.054051316;0.440907022;-0.119260599;0.081300817;40.6;0.2;41.3;7.309881486;4.875197323;5.455321115;6.622736324;5.934894196;7.375255778;5.099866428;5.497168225;6.65544035;6.018593214;1.798772846;2.950873868;10.15228259;1.59748213;0.131131951;-0.02;0.892726746;0.251745104;-0.045959843;0.46318278;0.054284761;-0.393849982;-0.166076322;-2.534937064;0.185874738;-0.000189849;-2.654666278;-2.229249139;0.061535818;-4.537956634;0;-0.01;-0.09;-0.07;-0.13;-0.23;-0.16;-0.09;-0.01;-0.04;-0.32;-0.37;-0.34;-0.78;-0.7;0.04;1.01;-0.927234759;-1.75007519;-2.729506478;-0.588794164;-0.239398199;-0.255697636;-0.134459811;0.11477782;-7.659864932;-6.075019396;3.768071823;0.131579836;-0.680655141;1.488427269;-0.355289548;0.456316027;0.062797528;-0.093181855;0.206232323;0.281996;0.163724774;0.038698543;-0.259048876;0.546632077;-0.078881921;0.325261621;0.290344815;0.057946246;-2.9;0.508522111;2.13345234;0.684254336;0.008097762;14.9213;-1.37420117;2.537938346;1.032974544;2.855594258;-3.378071627;-3.042581872;3.578374117;-4.297906278;2.161100322;-3.515515621;-2.24918673;2.18767489;2.452415294;0.010894
30/04/07;0.8800;0.7074;0.2544561689;-0.0009;0.0017;0.0012;-0.0004;-0.0089050721;-0.000058;0.0085;0.0140;0.0005821437;NaN;-1.75157;-1.709189529;-0.57109262093251;-0.93234000430156;-1.180476744519440;0.0448416666666667;0.0092;0.026989161;0.145584984;0.107233034;-0.172574107;-0.264814124;0.700466526;0.675506466;0.767472757;0.538177248;1.712323971;0.165617345;1.131154885;0.730692616;0.967360271;0.494332245;0.666870829;1.885416749;-1.905571183;0.3197;-106;-0.028188131;-0.40329235;-0.502902679;0.1;-0.9;6.258603109;1.853621191;1.146397035;6.237033073;-3.182643161;3.446700264;0.035554266;-0.183277135;0.579711768;-0.259875406;-0.179115219;-0.124076492;-0.274941257;0.077957855;-0.052762495;0.264766797;-0.222144331;-0.226987733;0.117317945;40.6;-0.1;41.3;7.306531399;5.111987788;5.327876169;6.595780514;5.955837369;7.29301768;5.068904202;5.402677382;6.588926478;5.891644212;0.678326123;0.747518805;-2.966339607;1.739825679;0.533806287;0;0.581587253;0.532623125;0.707161857;0.145075888;8.985802924;8.983943296;-0.011849723;2.540845275;-0.190356897;0.000226297;3.950224276;4.304564014;-0.054685416;2.412385974;-0.01;0.01;-0.07;-0.03;0.01;0.11;0.13;0.17;0.12;-0.02;-0.38;-0.39;-0.32;-0.66;-0.56;0.22;1.14;-1.785154798;-0.444408599;1.416157294;2.05836556;-2.883145169;-0.128197714;-0.246216175;0.111852651;-0.790903931;3.307954735;4.583137658;-0.219047801;-0.023134776;-1.050848758;0.251129087;-0.514621663;-0.084190844;-0.033315519;-0.239205005;-0.360052588;-0.249675867;-0.144154852;0.026957172;-0.603663008;-0.019409257;0.105882556;0.046240743;0.290266053;-1.3;0.504915508;-1.021146948;0.447055717;0.050495067;12.246;3.832988321;5.79516958;0.696184034;3.413268511;5.941250221;7.625014372;5.590866672;5.64769984;4.740221346;1.973809519;-0.550413587;2.213742301;1.095828306;0.043991
31/05/07;0.8723;0.7024;0.2439114941;-0.0007;0.0000;0.0000;0.0021;-0.0102762607;-0.000117;-0.0200;-0.0178;0.0006965496;NaN;-1.77488;-1.742846279;-0.59609951035494;-0.93159475997934;-1.178777492666120;0.0470583333333333;0.0092;-0.051908699;-0.038151177;0.091525571;0.666872054;1.288001732;0.048609278;-0.204716692;-0.133813648;-0.378137781;-0.557268119;-0.320230876;0.05932508;0.375701431;0.309856428;-0.195879588;-0.079859796;1.00740958;0.821904839;-0.2704;-121;-0.009147714;0.154045359;0.217504005;-0.1;-0.3;0.325203539;0.229305306;-2.216402785;2.298951822;-6.332311852;-5.125220891;0.109485754;-0.120878398;0.500721781;-0.169281895;-0.114802337;-0.158138517;-0.039339104;0.154004581;0.124324239;0.127915997;0.137208253;0.107584733;0.081139564;40.5;-0.1;41.2;7.25488481;5.062595033;5.493061443;6.533788838;5.786897381;7.308542798;4.976733742;5.420534999;6.64118217;5.874930731;1.638056759;-1.336893904;-6.041445839;0.983355034;0.705252533;0;-0.627815829;-0.818540821;-0.22277449;0.07885052;-0.750599595;-0.77782814;0.582392521;-0.253035096;0.041487833;0.000293341;3.193784921;3.304191643;-0.040229558;1.695731564;0;0;-0.14;-0.08;-0.02;0.08;0.06;0;0;-0.02;-0.52;-0.47;-0.34;-0.58;-0.5;0.22;1.14;-0.894419361;0.715022566;1.535914211;-0.186299492;-3.578696763;-0.30602232;-0.412938074;-0.12682404;0.195119015;-6.278405164;-8.645895466;0.112830717;0.251383374;0.390876386;-0.073386055;0.27801304;-0.124464386;0.003116469;0.109426969;0.189257582;0.124491348;0.068691699;0.144424909;0.340214636;-0.040375665;-0.163714726;0.141259174;-0.408825359;1.2;-0.635721995;0.338785339;0.02001575;-0.600835059;12.965;2.870976435;8.042246111;3.847590655;2.715341571;3.737699189;4.652623341;5.268964991;1.015468605;-0.356110902;0.714847925;2.777665508;2.635073585;2.720703777;0.034459
30/06/07;0.8648;0.6975;0.2478956100;-0.0014;0.0032;0.0031;0.0011;-0.0110574783;-0.000100;-0.0091;-0.0148;0.0014724290;NaN;-1.74825;-1.766229352;-0.57114773555786;-0.93019398553659;-1.177104685147700;0.0482583333333333;0.0091;-0.127014178;-0.134088154;-0.044712257;-0.113787519;-0.752282032;0.028216988;0.138121257;0.291877945;0.1084871;1.119884968;-0.21704218;0.018790726;-0.115065118;0.504523828;0.165695187;0.338164684;-3.314198633;0.240299274;0.0674;183;0.005025232;0.242713008;0.109601814;0.2;-0.1;3.469939349;-2.270192469;2.216402785;3.39621559;0.967040503;3.535762612;0.055060097;0;0.39274975;0.182291717;-0.129310363;-0.181036483;-0.039354585;0.065682583;-0.041424241;0.166382398;-0.132696068;-0.023897718;0.063063065;40.6;0.2;41.4;7.277938573;5.068904202;5.446737372;6.562444094;5.855071922;7.249215057;5.030437921;5.38907173;6.558197803;5.799092654;0.081518312;0.222896345;5.322247844;1.109009693;0.461746591;0;-1.134174108;0.269827282;0.225627354;-0.153298085;-4.118890803;-4.322811879;0.091500791;-0.048623289;-0.081287014;0.000375609;0.201630965;1.013771865;0.011511376;-0.855580554;0;0.02;-0.12;-0.02;0.05;0.36;0.35;0.32;0.31;0;-0.64;-0.49;-0.29;-0.22;-0.15;0.54;1.45;-0.396337611;0.969813233;1.573503128;0.125916056;-2.777699183;-0.362355527;-0.522194398;-0.416762889;0.144282155;6.942590883;-1.694337078;-0.181040448;-0.357970841;-1.061421453;-0.043750764;-0.540817792;0.090236898;0.067579021;-0.212526836;-0.310893897;-0.189531047;-0.068622675;0.099625184;-0.688117388;0.113786443;-0.108362168;-0.432539484;0.173358243;-3;0.208596023;-0.212395291;0.173531344;0.731135717;14.8819;0.040625606;-0.346681465;-0.245993723;-0.785899732;-0.645798067;3.785409044;-1.519080462;-3.016170383;-2.735327614;2.282513856;1.166058641;-0.204092502;-1.205110033;-0.016620
31/07/07;1.0239;-2.5120;0.2515849644;-0.0012;-0.0006;-0.0005;-0.0020;-0.0152554672;0.000175;0.0284;-0.0032;0.0024262621;NaN;-1.70551;-1.738013337;-0.56376356956290;-0.92840174271453;-1.141745266499670;0.0460833333333333;0.0092;0.046995397;0.011551089;0.275234772;-0.597598838;0.395788895;-0.03730551;-0.149798397;-0.017396132;-0.166036544;-0.932446254;0.082970605;0.041105029;0.109860949;0.04623689;0.473064662;0.090916033;-0.66337428;0.016774647;-0.1148;-214;-0.046568697;0.008494095;-0.10823105;0.1;0.7;-1.939502711;3.182191494;3.574115624;-5.881387206;12.17607271;-0.620576421;-0.022455063;-0.2062781;0.825768524;-0.351860661;-0.158273414;-0.170019877;-0.137863143;0.012958571;0.041424241;0.115799998;0.007090164;0.023897718;-0.162242588;40.6;-0.1;41.3;7.210818453;4.997212274;5.468060141;6.458338283;5.802118375;7.215975003;5.017279837;5.332718793;6.501289671;5.82008293;0.221829351;2.379128557;2.04093693;1.750544025;0.107674386;0.01;1.18671919;-0.04183692;0.239350449;0.038299513;-1.730474265;-1.698617405;-0.149571847;0.076788765;0.274720876;0.000574129;0.429668854;1.579728527;0.01012556;-0.39641623;0.01;0;0.21;0.07;0;-0.15;-0.1;-0.06;-0.05;-0.01;-0.44;-0.43;-0.3;-0.38;-0.26;0.47;1.39;-1.815664685;-2.139513554;-1.043665563;2.426651817;-1.408806925;0.599845577;0.806920805;0.4065953;-1.609901167;3.324184286;2.802497811;-0.053505971;0.389175682;0.140720132;0.336345229;0.046931549;-0.092964125;-0.133996945;-0.051276685;-0.037976693;-0.080855742;-0.049610516;-0.32534211;0.143266287;-0.067027539;-0.214390982;-0.048017633;-0.347624916;5.1;0.095460892;1.437562751;0.233749985;0.13296671;17.2476;1.861583635;-0.329675051;-0.688053118;-3.611810072;-0.691336557;0.182321933;-3.872743321;-1.7163984;-3.699328938;-0.147875814;-4.075917304;-3.822180243;-3.517825554;-0.031197
31/08/07;1.0135;-2.5768;0.2488398512;0.0021;0.0006;0.0000;-0.0014;-0.0121935629;-0.000517;0.0199;0.0152;0.0051340441;NaN;-1.70816;-1.695373529;-0.60231279068996;-0.92631253287650;-1.105842297787680;0.0452000000000000;0.0086;0.026294382;-0.076439692;0.390259547;1.247310838;0.470733906;0.22257453;-0.031779589;-0.020453579;-0.197400154;-0.420361581;-0.124391281;0.092752448;0.55024173;0.306709734;-0.852853237;-0.265670232;5.433905893;0.804341691;-0.3777;-82;-0.004026802;-0.199474891;-0.152956094;-0.1;-0.2;4.379120316;-2.156541477;-1.32001065;1.204275786;-3.54786915;2.131940202;-0.016663467;-0.504028789;-0.104719884;-0.654881188;-0.440163787;-0.420622458;-0.474121789;0.076853003;-0.007530404;-0.010064243;0.013534372;-0.335088873;0.247764615;40.5;0;41.3;7.192934221;4.584967479;5.476463552;6.543911846;5.697093487;7.186144305;5.010635294;5.267858159;6.432940093;5.872117789;-0.749428795;0.109499403;-7.954702029;1.504434814;0.428922501;-0.01;0.064725418;0.625671033;1.010896179;-0.134893039;6.805981025;5.427385336;0.610722539;0.02768404;-0.064296556;0.000645737;-4.443263293;-4.159431373;0.097317734;-4.779059386;-0.24;0.05;-0.62;-0.45;-0.49;-0.45;-0.33;0.06;0;0.28;-0.82;-0.64;-0.55;-0.59;-0.35;0.77;1.63;0.123187595;-0.348605931;-3.931922329;-1.210937817;0.730518879;-1.380359633;-1.7876036;-1.81269053;-1.461328082;-11.90897181;-5.944805083;-0.147077927;-0.35655819;-0.844542152;-0.159171983;-0.37518715;0.26555446;0.007791985;-0.178185832;-0.239353972;-0.145373936;-0.096325887;-0.132995088;-0.497042521;0.051329727;0.160185056;-0.047812184;0.34642067;-7;1.026991998;-0.600357872;0.614636825;0.180151143;25.12;-5.692951473;-0.139751466;-4.193174772;-0.852412671;-7.628675496;-5.540713924;-0.284413297;-5.120220866;-0.874285032;-8.797819872;-5.739202851;-0.897079472;-1.45999987;0.015094
30/09/07;1.0034;-2.6449;0.2392074367;-0.0062;-0.0005;-0.0006;0.0002;-0.0130109570;-0.000258;0.0012;0.0135;0.0018684314;NaN;-1.73329;-1.698121476;-0.66393031006591;-0.92522760761853;-1.069359449995800;0.0456583333333333;0.0085;0.209529244;0.167912725;0.076424179;0.048509398;0.406059462;0.386344206;0.535641785;0.556490524;0.040800323;-1.233407903;0.446131752;1.600608993;0.200739152;0.20157804;1.005320813;0.469314364;2.794747736;-0.632127014;0.2237;96;0.004066951;0.434409805;0.385029558;0.1;-0.7;-2.204691889;6.117014581;0.938573443;0.459348534;1.434287536;-2.084066587;0.057947921;-0.325365193;-0.02994012;-0.434582892;-0.275183025;-0.296634559;-0.237906536;0.131118146;0.109135395;0.020127474;0.039947939;-0.276094047;0.238175598;40.6;0;41.3;7.075808864;4.9698133;5.159055299;6.383506635;5.609471795;7.139660336;4.912654886;5.308267697;6.439350371;5.693732139;1.918619989;-3.82113136;2.02573285;0.837618947;0.522026286;0;-0.371103944;-0.793951664;-0.174830149;-0.34367633;-9.765955012;-9.555570708;1.181989668;0.344643737;-0.144139776;-0.000191738;2.879856442;3.53590098;-0.034301283;2.406712131;-0.08;-0.11;-0.31;-0.33;-0.33;-0.23;-0.15;-0.05;-0.06;0.25;-1.05;-0.89;-0.8;-0.74;-0.42;0.8;1.65;-2.066117952;-1.465749262;-1.458324123;0.367300755;-2.993603569;1.679531199;2.30520547;1.755801691;4.825353571;12.35094871;3.41128593;0.392036705;0.567143037;1.654761303;-0.143694114;0.804700517;-0.023192551;0.121813875;0.438903609;0.586682854;0.427880037;0.309465146;0.326243769;0.956642255;0.081662151;-0.000455598;0.237495534;-0.231213284;0;-0.456581837;-2.689321885;-1.149319849;0.229713194;22.1821;3.320482284;9.169725975;3.189042314;1.744842746;1.121652161;2.315147214;2.215485315;0.158171842;-0.781930062;-1.379748182;0.388845632;2.560808996;1.709037427;0.037468
